customer_id,customer_name,first_order_date,registration_date,city,gender,age_group,registration_source,is_newsletter_subscriber,total_orders,total_revenue,last_order_date
CUST-03816,Alperen Çetin,2024-08-29,2024-08-24,Bursa,M,18-24,Paid Social,False,3,10405.0,2025-03-26
CUST-03817,Gülşah Aydın,2024-02-10,2024-02-01,Elazig,F,18-24,Organic Search,False,3,2955.0,2025-02-04
CUST-03818,Özge Bayrak,2024-08-29,2024-08-19,Mersin,F,25-34,Paid Social,False,1,9727.0,2025-03-18
CUST-03819,Burcu Aksoy,2024-01-10,2024-01-09,Tekirdag,F,25-34,Paid Social,False,1,8626.0,2025-03-08
CUST-03820,Elif Kahraman,2024-02-20,2024-02-08,Istanbul,F,25-34,Direct,False,3,17292.0,2025-03-17
CUST-03821,Oğuz Gündüz,2024-03-24,2024-03-10,Istanbul,M,55+,Organic Search,True,0,0.0,
CUST-03822,Elif Yıldız,2025-01-01,2024-12-22,Istanbul,F,55+,Paid Social,False,4,39737.0,2025-03-24
CUST-03823,Fatma Kaplan,2024-08-01,2024-07-22,Denizli,F,35-44,Organic Search,False,3,7845.0,2025-01-22
CUST-03824,Sibel Aslan,2024-11-26,2024-11-22,Ankara,F,35-44,Direct,False,3,19182.0,2025-03-11
CUST-03825,Nilüfer Özdemir,2024-05-16,2024-05-10,Ankara,F,25-34,Direct,True,6,38225.0,2025-03-24
CUST-03826,Erdem Ergin,2024-01-31,2024-01-22,Istanbul,M,35-44,Paid Social,False,0,0.0,
CUST-03827,Rana Kaya,2024-09-16,2024-09-11,Ankara,F,35-44,Direct,False,1,5089.0,2025-02-07
CUST-03828,İrem Aktaş,2024-07-31,2024-07-19,Istanbul,F,45-54,Email,False,2,6564.0,2025-03-30
CUST-03829,Serap Arslan,2024-08-18,2024-08-08,Mersin,F,55+,Paid Search,True,2,4968.0,2024-11-29
CUST-03830,Uğur Çelik,2024-12-26,2024-12-22,Istanbul,M,25-34,Direct,False,2,5317.0,2025-02-02
CUST-03831,Ece Aksoy,2024-07-04,2024-07-04,Tekirdag,F,25-34,Organic Search,True,3,8984.0,2024-12-23
CUST-03832,Esra Kahraman,2024-01-26,2024-01-13,Istanbul,F,25-34,Paid Search,False,2,8106.0,2025-02-16
CUST-03833,Fulya Arslan,2024-05-18,2024-05-09,Istanbul,F,45-54,Organic Search,False,3,14302.0,2025-02-26
CUST-03834,Esra Taş,2024-07-31,2024-07-20,Denizli,F,25-34,Organic Search,False,4,24378.0,2025-03-26
CUST-03835,Alper Kahraman,2024-05-03,2024-04-23,Istanbul,M,25-34,Organic Search,False,1,1279.0,2025-01-06
CUST-03836,Deniz Duman,2024-04-16,2024-04-09,Istanbul,F,25-34,Organic Search,True,6,42293.0,2025-03-19
CUST-03837,Tuncay Bulut,2024-10-29,2024-10-26,Antalya,M,35-44,Paid Search,False,0,0.0,
CUST-03838,Murat Kaya,2024-02-16,2024-02-13,Diyarbakir,M,18-24,Organic Search,False,5,41411.0,2025-03-13
CUST-03839,Kaan Keskin,2024-02-14,2024-02-12,Hatay,M,25-34,Organic Search,True,0,0.0,
CUST-03840,Emir Şahin,2024-05-25,2024-05-25,Istanbul,M,35-44,Organic Search,False,2,19531.0,2025-03-08
CUST-03841,Ömer Sarı,2024-10-21,2024-10-14,Manisa,M,18-24,Organic Search,False,0,0.0,
CUST-03842,Kaan Yıldırım,2024-12-02,2024-11-25,Ankara,M,25-34,Email,True,0,0.0,
CUST-03843,Ahmet Sönmez,2024-01-24,2024-01-23,Adana,M,35-44,Paid Search,False,3,13360.0,2025-01-29
CUST-03844,Yağmur Korkmaz,2024-05-09,2024-04-27,Istanbul,F,18-24,Paid Social,False,4,11405.0,2025-02-24
CUST-03845,Gökhan Tekin,2024-02-26,2024-02-12,Istanbul,M,18-24,Paid Social,True,1,3989.0,2025-02-26
CUST-03846,Ömer Kaplan,2024-11-16,2024-11-02,Bursa,M,35-44,Organic Search,True,1,3689.0,2025-03-08
CUST-03847,Mustafa Koç,2024-01-11,2024-01-02,Ordu,M,25-34,Direct,False,2,8366.0,2025-03-28
CUST-03848,Arda Gündüz,2024-12-29,2024-12-19,Manisa,M,18-24,Organic Search,False,6,30747.0,2025-02-28
CUST-03849,Mehmet Güneş,2024-11-08,2024-10-28,Istanbul,M,25-34,Organic Search,False,0,0.0,
CUST-03850,İrem Toprak,2024-08-15,2024-08-13,Konya,F,25-34,Organic Search,False,4,16401.0,2025-03-24
CUST-03851,Ömer Yıldırım,2024-07-24,2024-07-15,Istanbul,M,25-34,Paid Social,True,3,6785.0,2025-01-24
CUST-03852,Murat Aktaş,2024-08-22,2024-08-22,Eskisehir,M,18-24,Paid Social,True,4,14713.0,2025-03-12
CUST-03853,Erdem Kaplan,2024-12-24,2024-12-18,Sanliurfa,M,35-44,Organic Search,False,2,13846.0,2025-03-24
CUST-03854,Ceren Acar,2024-08-01,2024-07-28,Izmir,F,35-44,Organic Search,False,1,6968.0,2025-03-19
CUST-03855,Mustafa Tuncer,2024-10-11,2024-10-10,Denizli,M,25-34,Email,False,4,34326.0,2025-02-19
CUST-03856,Arda Ergin,2024-01-24,2024-01-12,Antalya,M,18-24,Organic Search,False,6,17359.0,2025-03-07
CUST-03857,Fatma Güler,2024-07-01,2024-06-26,Istanbul,F,18-24,Paid Social,True,1,1019.0,2025-03-03
CUST-03858,Meltem Güler,2024-01-20,2024-01-08,Istanbul,F,25-34,Paid Social,True,6,28345.0,2024-12-24
CUST-03859,Alper Uçar,2024-12-08,2024-12-08,Ankara,M,35-44,Direct,True,0,0.0,
CUST-03860,Nilüfer Çetin,2024-06-22,2024-06-11,Istanbul,F,45-54,Email,True,3,16313.0,2025-03-24
CUST-03861,İpek Yalçın,2024-08-22,2024-08-08,Bursa,F,35-44,Direct,False,3,11934.0,2025-03-18
CUST-03862,Emre Yılmaz,2024-06-05,2024-06-04,Istanbul,M,35-44,Organic Search,False,0,0.0,
CUST-03863,Selim Kahraman,2024-01-17,2024-01-03,Istanbul,M,35-44,Organic Search,False,7,33204.0,2025-02-25
CUST-03864,Naz Şahin,2024-02-29,2024-02-22,Manisa,F,35-44,Paid Search,True,1,3716.0,2025-03-17
CUST-03865,Yiğit Yıldız,2024-08-12,2024-08-02,Bursa,M,25-34,Email,True,2,8155.0,2025-03-03
CUST-03866,Nilüfer Sarı,2024-07-17,2024-07-07,Istanbul,F,35-44,Referral,True,4,26889.0,2025-02-13
CUST-03867,Caner Duman,2024-11-20,2024-11-20,Istanbul,M,25-34,Direct,True,2,9124.0,2025-03-01
CUST-03868,Fatih Çelik,2024-02-16,2024-02-04,Istanbul,M,55+,Email,True,3,6686.0,2025-03-16
CUST-03869,Nehir Erdoğan,2024-08-21,2024-08-15,Antalya,F,45-54,Paid Social,False,2,13374.0,2025-02-07
CUST-03870,Serap Kaya,2024-02-16,2024-02-16,Samsun,F,35-44,Paid Social,False,4,31268.0,2025-03-27
CUST-03871,Uğur Kaplan,2024-01-19,2024-01-05,Istanbul,M,18-24,Organic Search,True,1,5847.0,2024-11-19
CUST-03872,Aslı Şimşek,2024-08-30,2024-08-17,Izmir,F,18-24,Organic Search,True,0,0.0,
CUST-03873,Ali Tuncer,2024-06-30,2024-06-21,Istanbul,M,35-44,Organic Search,True,3,12743.0,2024-12-04
CUST-03874,Cansu Güneş,2024-12-24,2024-12-17,Izmir,F,18-24,Organic Search,True,0,0.0,
CUST-03875,Serkan Gündüz,2024-12-22,2024-12-11,Gaziantep,M,25-34,Organic Search,True,5,16063.0,2025-03-28
CUST-03876,Fatma Tuncer,2024-04-27,2024-04-19,Izmir,F,25-34,Direct,True,3,17994.0,2025-02-21
CUST-03877,Yağmur Özkan,2024-09-14,2024-09-10,Izmir,F,18-24,Direct,False,1,16205.0,2025-03-30
CUST-03878,Mina Bayrak,2024-03-26,2024-03-23,Bursa,F,35-44,Direct,True,5,21260.0,2025-01-08
CUST-03879,Ezgi Özdemir,2024-08-13,2024-08-08,Mugla,F,55+,Paid Search,True,1,4348.0,2024-10-15
CUST-03880,Selim Gündüz,2024-03-15,2024-03-02,Izmir,M,18-24,Organic Search,True,2,12132.0,2025-01-11
CUST-03881,Barış Sönmez,2024-03-08,2024-03-03,Istanbul,M,25-34,Paid Search,True,0,0.0,
CUST-03882,Furkan Aslan,2024-07-18,2024-07-06,Bursa,M,45-54,Organic Search,False,1,3928.0,2024-12-02
CUST-03883,Hazal Demir,2024-05-13,2024-05-09,Samsun,F,25-34,Organic Search,True,5,13145.0,2024-12-23
CUST-03884,Pınar Kurt,2024-05-06,2024-05-05,Izmir,F,18-24,Organic Search,True,2,16253.0,2025-01-31
CUST-03885,Damla Korkmaz,2024-08-25,2024-08-21,Denizli,F,18-24,Direct,True,5,31106.0,2025-01-09
CUST-03886,İrem Gündüz,2024-05-16,2024-05-13,Kocaeli,F,25-34,Organic Search,True,2,2148.0,2025-02-11
CUST-03887,Furkan Kurt,2024-08-30,2024-08-21,Istanbul,M,18-24,Paid Social,False,5,24304.0,2025-02-26
CUST-03888,İrem Koç,2024-08-27,2024-08-24,Konya,F,25-34,Direct,True,4,12594.0,2025-03-27
CUST-03889,Tuğçe Uçar,2024-10-27,2024-10-26,Sakarya,F,25-34,Organic Search,False,4,25800.0,2025-03-12
CUST-03890,Barış Güneş,2024-11-15,2024-11-03,Sakarya,M,25-34,Paid Social,True,4,29720.0,2025-03-03
CUST-03891,Ali Korkmaz,2024-09-10,2024-08-27,Istanbul,M,35-44,Direct,True,2,10865.0,2025-03-28
CUST-03892,Yiğit Acar,2024-02-09,2024-02-05,Istanbul,M,25-34,Referral,True,2,21401.0,2025-01-24
CUST-03893,Ezgi Şimşek,2024-04-24,2024-04-24,Adana,F,55+,Email,True,1,2668.0,2025-03-22
CUST-03894,Erdem Aksoy,2025-01-02,2024-12-24,Kayseri,M,25-34,Paid Social,True,2,12326.0,2025-03-11
CUST-03895,Cansu Duman,2024-08-19,2024-08-10,Denizli,F,18-24,Paid Search,True,5,23112.0,2025-02-21
CUST-03896,Ebru Sönmez,2024-11-08,2024-11-02,Izmir,F,25-34,Paid Search,False,3,7356.0,2025-02-27
CUST-03897,Berk Keskin,2024-01-05,2024-01-04,Ankara,M,45-54,Organic Search,True,2,8135.0,2024-12-17
CUST-03898,Furkan Demir,2024-01-21,2024-01-09,Malatya,M,18-24,Paid Social,True,1,15315.0,2024-11-09
CUST-03899,Nilüfer Çetin,2024-11-06,2024-11-05,Istanbul,F,55+,Paid Social,False,5,27771.0,2025-03-04
CUST-03900,Büşra Güneş,2024-02-04,2024-01-28,Diyarbakir,F,35-44,Direct,True,1,6947.0,2024-10-14
CUST-03901,Nilüfer Koç,2024-03-16,2024-03-02,Istanbul,F,18-24,Organic Search,True,6,18489.0,2024-12-25
CUST-03902,Barış Erdoğan,2024-01-28,2024-01-21,Izmir,M,25-34,Organic Search,True,2,13545.0,2024-11-22
CUST-03903,Merve Toprak,2024-06-24,2024-06-19,Mersin,F,18-24,Paid Search,True,8,40435.0,2025-02-25
CUST-03904,Hazal Polat,2024-11-27,2024-11-16,Kocaeli,F,25-34,Paid Search,True,3,7885.0,2025-02-03
CUST-03905,Orhan Çetin,2024-01-16,2024-01-11,Bursa,M,25-34,Direct,True,2,10513.0,2025-03-17
CUST-03906,Selim Güler,2024-07-08,2024-07-01,Adana,M,25-34,Organic Search,True,1,2287.0,2025-03-31
CUST-03907,Rana Ergin,2024-09-09,2024-09-04,Istanbul,F,18-24,Paid Search,True,2,18774.0,2025-01-10
CUST-03908,Can Bozkurt,2024-12-14,2024-12-01,Ankara,M,18-24,Direct,True,7,63507.0,2024-12-30
CUST-03909,Ece Toprak,2024-02-06,2024-01-28,Ankara,F,25-34,Direct,True,4,23139.0,2025-02-12
CUST-03910,Fatma Bulut,2024-06-29,2024-06-28,Istanbul,F,35-44,Organic Search,False,4,18732.0,2025-03-05
CUST-03911,Ezgi Başar,2024-03-17,2024-03-13,Istanbul,F,45-54,Organic Search,False,2,11314.0,2025-03-18
CUST-03912,Deniz Bayrak,2024-10-10,2024-10-10,Van,M,25-34,Direct,False,3,4037.0,2025-01-31
CUST-03913,Tuğçe Kara,2024-06-18,2024-06-06,Istanbul,F,25-34,Paid Search,True,1,2299.0,2025-02-04
CUST-03914,Elif Güler,2024-12-28,2024-12-14,Ankara,F,35-44,Paid Search,True,4,20731.0,2025-01-09
CUST-03915,Tuncay Koç,2024-10-07,2024-09-26,Ankara,M,35-44,Email,False,3,22374.0,2025-03-27
CUST-03916,Murat Arslan,2024-07-08,2024-06-27,Istanbul,M,35-44,Paid Social,True,8,36303.0,2025-01-29
CUST-03917,Hasan Başar,2024-08-31,2024-08-26,Sakarya,M,35-44,Paid Search,True,3,14003.0,2025-03-19
CUST-03918,Tarık Kurt,2024-11-03,2024-10-22,Izmir,M,45-54,Paid Search,False,3,12012.0,2025-03-13
CUST-03919,Meltem Koç,2024-12-07,2024-11-28,Bursa,F,55+,Organic Search,False,4,19761.0,2025-02-22
CUST-03920,Efe Taş,2024-06-09,2024-06-09,Istanbul,M,25-34,Organic Search,False,5,14401.0,2025-03-06
CUST-03921,Emre Özkan,2024-03-23,2024-03-14,Izmir,M,35-44,Paid Social,True,1,12385.0,2025-01-24
CUST-03922,Merve Toprak,2024-05-01,2024-04-22,Ankara,F,45-54,Organic Search,False,4,39988.0,2025-03-24
CUST-03923,Didem Şahin,2024-05-16,2024-05-05,Istanbul,F,25-34,Organic Search,True,2,4228.0,2025-03-31
CUST-03924,Mehmet Erdoğan,2024-04-11,2024-04-07,Istanbul,M,45-54,Paid Social,True,0,0.0,
CUST-03925,Ceren Güler,2024-03-19,2024-03-17,Malatya,F,35-44,Referral,True,4,25047.0,2025-03-05
CUST-03926,Efe Aslan,2024-12-17,2024-12-17,Mersin,M,25-34,Direct,True,2,12004.0,2025-03-09
CUST-03927,Zeynep Kara,2024-05-08,2024-04-27,Istanbul,F,45-54,Paid Social,False,1,15115.0,2025-03-27
CUST-03928,Esra Taş,2024-11-13,2024-11-10,Denizli,F,25-34,Paid Social,True,5,25040.0,2025-02-13
CUST-03929,Aykut Yalçın,2024-04-06,2024-04-03,Bursa,M,25-34,Organic Search,False,3,12076.0,2025-03-10
CUST-03930,Mustafa Keskin,2024-04-21,2024-04-14,Kayseri,M,35-44,Paid Social,True,1,6497.0,2025-03-18
CUST-03931,Hazal Kara,2024-07-23,2024-07-11,Ankara,F,55+,Paid Social,False,1,13466.0,2025-01-05
CUST-03932,Serkan Koç,2024-09-13,2024-09-04,Mugla,M,25-34,Organic Search,False,2,5197.0,2024-11-14
CUST-03933,İbrahim Çelik,2024-03-22,2024-03-13,Ankara,M,25-34,Organic Search,True,2,9466.0,2025-03-03
CUST-03934,Cem Sönmez,2024-04-17,2024-04-07,Istanbul,M,55+,Paid Social,True,5,23998.0,2024-12-25
CUST-03935,Yusuf Uçar,2024-09-16,2024-09-11,Istanbul,M,35-44,Organic Search,False,0,0.0,
CUST-03936,Erdem Aydın,2024-07-07,2024-07-01,Mersin,M,25-34,Paid Social,True,1,10657.0,2024-10-22
CUST-03937,Melis Acar,2024-08-16,2024-08-14,Tekirdag,F,18-24,Referral,True,8,71704.0,2025-02-01
CUST-03938,Çağrı Koç,2024-11-12,2024-11-05,Manisa,M,35-44,Direct,False,3,11504.0,2024-12-29
CUST-03939,Orhan Özkan,2024-01-23,2024-01-14,Izmir,M,25-34,Organic Search,False,0,0.0,
CUST-03940,Murat Çetin,2025-01-07,2024-12-26,Izmir,M,55+,Organic Search,True,2,6757.0,2024-11-17
CUST-03941,Murat Güneş,2024-09-14,2024-09-06,Ordu,M,25-34,Direct,True,4,19931.0,2025-03-26
CUST-03942,Ebru Bayrak,2024-02-23,2024-02-13,Adana,F,35-44,Organic Search,True,2,19864.0,2025-02-19
CUST-03943,Naz Erdoğan,2024-11-14,2024-11-10,Diyarbakir,F,25-34,Organic Search,True,2,5048.0,2025-03-04
CUST-03944,Mehmet Koç,2024-02-14,2024-02-12,Istanbul,M,25-34,Paid Search,True,0,0.0,
CUST-03945,Meltem Kahraman,2024-06-15,2024-06-11,Istanbul,F,25-34,Organic Search,True,8,35743.0,2025-03-28
CUST-03946,Ebru Ergin,2024-06-25,2024-06-25,Gaziantep,F,18-24,Paid Social,True,10,33004.0,2025-01-26
CUST-03947,Erdem Bulut,2024-04-04,2024-03-25,Malatya,M,55+,Direct,True,1,879.0,2024-10-02
CUST-03948,Ali Sönmez,2024-05-23,2024-05-22,Kocaeli,M,25-34,Organic Search,True,7,39884.0,2025-03-27
CUST-03949,Deniz Sönmez,2024-07-12,2024-07-02,Izmir,M,25-34,Organic Search,False,3,4367.0,2025-03-04
CUST-03950,Deniz Tuncer,2024-04-05,2024-03-26,Ankara,F,35-44,Organic Search,True,4,15633.0,2024-11-11
CUST-03951,Tuncay Bayrak,2024-05-23,2024-05-21,Mersin,M,35-44,Direct,False,2,31751.0,2025-03-24
CUST-03952,Batuhan Sarı,2024-07-26,2024-07-16,Ankara,M,45-54,Organic Search,False,1,3659.0,2024-11-09
CUST-03953,Erdem Erdoğan,2024-09-18,2024-09-17,Eskisehir,M,25-34,Organic Search,False,3,30851.0,2025-02-25
CUST-03954,Mina Aksoy,2024-03-05,2024-02-28,Ordu,F,25-34,Paid Search,True,1,3289.0,2025-02-17
CUST-03955,Furkan Duman,2024-04-17,2024-04-13,Istanbul,M,25-34,Direct,False,2,5396.0,2024-12-16
CUST-03956,Baran Aksoy,2024-03-13,2024-02-28,Istanbul,M,18-24,Paid Social,True,4,15773.0,2025-02-21
CUST-03957,Emre Koç,2024-06-11,2024-06-03,Ankara,M,18-24,Paid Social,True,0,0.0,
CUST-03958,Burak Uçar,2024-12-28,2024-12-14,Sakarya,M,35-44,Paid Search,True,3,3646.0,2025-03-19
CUST-03959,Deniz Bulut,2024-09-18,2024-09-10,Eskisehir,F,25-34,Paid Social,True,3,12915.0,2025-03-21
CUST-03960,Serap Kılıç,2024-02-25,2024-02-19,Istanbul,F,55+,Organic Search,True,5,47838.0,2025-01-21
CUST-03961,Pelin Aslan,2024-08-02,2024-07-19,Istanbul,F,45-54,Paid Search,True,3,17313.0,2025-02-23
CUST-03962,Erdem Koç,2024-03-08,2024-03-08,Istanbul,M,55+,Organic Search,True,2,6076.0,2025-01-31
CUST-03963,Ömer Bulut,2024-07-08,2024-07-07,Istanbul,M,35-44,Paid Search,True,2,10084.0,2025-01-13
CUST-03964,Volkan Ergin,2024-11-14,2024-11-01,Konya,M,25-34,Organic Search,False,7,36514.0,2025-03-14
CUST-03965,Büşra Doğan,2024-04-07,2024-04-01,Izmir,F,18-24,Organic Search,True,1,759.0,2025-01-01
CUST-03966,Hazal Güneş,2024-07-31,2024-07-20,Diyarbakir,F,25-34,Paid Social,True,6,53389.0,2025-03-15
CUST-03967,Yusuf Yılmaz,2024-12-05,2024-12-02,Istanbul,M,45-54,Organic Search,False,5,24925.0,2025-03-15
CUST-03968,Yusuf Taş,2024-03-30,2024-03-23,Gaziantep,M,25-34,Paid Social,True,1,2388.0,2024-10-11
CUST-03969,Gül Ergin,2024-12-20,2024-12-08,Izmir,F,25-34,Organic Search,True,8,42465.0,2025-03-19
CUST-03970,Ahmet Kara,2024-09-11,2024-09-01,Sakarya,M,45-54,Direct,True,1,2279.0,2025-03-28
CUST-03971,Nilüfer Başar,2024-07-15,2024-07-05,Ankara,F,18-24,Email,True,4,14342.0,2025-02-10
CUST-03972,Alperen Yıldırım,2024-03-06,2024-02-21,Diyarbakir,M,18-24,Paid Social,True,7,32344.0,2025-03-09
CUST-03973,Serkan Gündüz,2024-07-20,2024-07-14,Ankara,M,25-34,Direct,True,8,32444.0,2025-03-13
CUST-03974,İrem Acar,2024-02-24,2024-02-21,Sanliurfa,F,18-24,Paid Social,True,3,10425.0,2025-02-08
CUST-03975,Ayşe Kılıç,2024-04-29,2024-04-22,Mersin,F,35-44,Direct,True,1,2249.0,2025-02-21
CUST-03976,Tolga Bulut,2024-06-12,2024-06-07,Istanbul,M,35-44,Direct,True,0,0.0,
CUST-03977,Alperen Koç,2024-12-13,2024-12-11,Izmir,M,45-54,Direct,True,6,30303.0,2025-02-20
CUST-03978,Orhan Gündüz,2024-06-15,2024-06-02,Samsun,M,45-54,Organic Search,False,6,43240.0,2025-03-13
CUST-03979,Buse Çelik,2024-08-27,2024-08-26,Mugla,F,18-24,Paid Social,False,0,0.0,
CUST-03980,Sibel Yalçın,2024-02-22,2024-02-17,Kayseri,F,18-24,Referral,False,1,3117.0,2025-03-28
CUST-03981,Ahmet Toprak,2024-02-12,2024-02-11,Izmir,M,25-34,Paid Social,False,0,0.0,
CUST-03982,Kaan Erdoğan,2024-12-09,2024-12-03,Izmir,M,45-54,Paid Search,False,4,29529.0,2025-03-07
CUST-03983,Emre Toprak,2024-07-17,2024-07-04,Ankara,M,35-44,Organic Search,True,3,8494.0,2024-12-24
CUST-03984,Emre Ateş,2024-05-31,2024-05-18,Diyarbakir,M,25-34,Organic Search,True,7,25745.0,2025-03-08
CUST-03985,Serap Polat,2024-08-29,2024-08-16,Ankara,F,45-54,Paid Social,True,5,27577.0,2025-03-03
CUST-03986,Sinan Kahraman,2024-07-21,2024-07-11,Diyarbakir,M,25-34,Referral,True,1,6408.0,2025-03-18
CUST-03987,Baran Güneş,2024-10-23,2024-10-12,Izmir,M,25-34,Organic Search,True,2,14592.0,2025-03-09
CUST-03988,Deniz Kılıç,2024-07-26,2024-07-26,Antalya,F,55+,Organic Search,False,2,10625.0,2024-12-28
CUST-03989,Fatma Aksoy,2024-07-12,2024-07-04,Konya,F,35-44,Paid Social,True,2,5737.0,2024-12-08
CUST-03990,Sibel Demir,2024-08-05,2024-08-05,Istanbul,F,35-44,Paid Search,False,4,15562.0,2025-01-24
CUST-03991,Alper Sarı,2024-02-05,2024-02-03,Erzurum,M,18-24,Direct,False,2,12975.0,2025-01-27
CUST-03992,Ece Çetin,2024-08-06,2024-08-06,Izmir,F,18-24,Organic Search,False,3,27701.0,2025-02-19
CUST-03993,Selim Güneş,2024-07-16,2024-07-16,Istanbul,M,25-34,Direct,False,2,6006.0,2025-03-06
CUST-03994,Lale Polat,2024-08-30,2024-08-26,Sakarya,F,45-54,Direct,True,1,5898.0,2024-12-15
CUST-03995,Kerem Koç,2024-08-03,2024-07-27,Istanbul,M,25-34,Paid Social,True,2,6796.0,2025-02-11
CUST-03996,Orhan Duman,2024-06-15,2024-06-09,Konya,M,45-54,Paid Social,True,2,15820.0,2025-03-20
CUST-03997,Batuhan Bayrak,2024-09-23,2024-09-17,Istanbul,M,25-34,Organic Search,False,4,16791.0,2025-03-29
CUST-03998,Emre Keskin,2024-03-27,2024-03-14,Istanbul,M,45-54,Organic Search,True,2,15605.0,2025-02-22
CUST-03999,Emir Demir,2024-10-19,2024-10-11,Istanbul,M,18-24,Organic Search,False,2,14775.0,2025-02-25
CUST-04000,Kerem Yalçın,2024-09-05,2024-08-25,Istanbul,M,18-24,Email,True,2,17904.0,2024-12-15
CUST-04001,Caner Aslan,2024-09-22,2024-09-17,Izmir,M,25-34,Paid Search,False,3,9465.0,2025-02-16
CUST-04002,Rana Bulut,2024-05-21,2024-05-08,Bursa,F,25-34,Paid Search,True,5,22708.0,2025-03-05
CUST-04003,Alper Yalçın,2024-05-07,2024-05-04,Bursa,M,18-24,Email,False,2,10005.0,2024-11-30
CUST-04004,Koray Çetin,2024-03-07,2024-03-04,Ankara,M,55+,Organic Search,True,1,6777.0,2025-01-30
CUST-04005,İpek Toprak,2024-03-22,2024-03-12,Istanbul,F,18-24,Email,True,2,4517.0,2025-03-11
CUST-04006,Batuhan Bayrak,2024-10-23,2024-10-10,Antalya,M,35-44,Organic Search,True,2,17146.0,2024-12-11
CUST-04007,Onur Polat,2024-10-24,2024-10-15,Trabzon,M,35-44,Organic Search,True,2,11335.0,2025-03-11
CUST-04008,Kaan Sarı,2024-09-30,2024-09-23,Ordu,M,35-44,Paid Social,True,2,7956.0,2025-03-01
CUST-04009,Ezgi Akgün,2024-09-24,2024-09-19,Manisa,F,45-54,Paid Search,True,3,22090.0,2024-12-20
CUST-04010,Fatma Uçar,2024-04-28,2024-04-19,Izmir,F,45-54,Organic Search,True,4,10833.0,2024-12-19
CUST-04011,Lale Sönmez,2024-11-07,2024-11-07,Izmir,F,25-34,Paid Social,False,4,27147.0,2025-01-03
CUST-04012,Aykut Tuncer,2024-12-04,2024-11-27,Istanbul,M,35-44,Paid Search,False,4,14753.0,2025-01-16
CUST-04013,Ahmet Tekin,2024-02-26,2024-02-12,Istanbul,M,25-34,Paid Social,False,1,11467.0,2025-03-03
CUST-04014,Hüseyin Tekin,2024-09-14,2024-09-14,Manisa,M,25-34,Paid Social,True,0,0.0,
CUST-04015,Orhan Aydın,2025-01-08,2024-12-26,Bursa,M,45-54,Direct,True,4,23429.0,2025-03-02
CUST-04016,Ali Özdemir,2024-09-20,2024-09-15,Istanbul,M,45-54,Paid Social,True,0,0.0,
CUST-04017,Kaan Ergin,2024-01-13,2024-01-07,Izmir,M,18-24,Paid Social,False,3,23574.0,2025-02-13
CUST-04018,Deniz Yalçın,2024-09-05,2024-08-22,Ankara,M,18-24,Paid Search,True,2,5156.0,2025-02-28
CUST-04019,Enes Özkan,2024-11-02,2024-10-27,Istanbul,M,25-34,Paid Social,True,4,36420.0,2025-03-27
CUST-04020,Naz Çetin,2024-08-24,2024-08-12,Izmir,F,18-24,Paid Social,True,3,19371.0,2025-01-28
CUST-04021,Kerem Aydın,2024-12-24,2024-12-14,Antalya,M,45-54,Referral,True,2,27231.0,2025-02-27
CUST-04022,Selin Yıldırım,2024-02-22,2024-02-11,Kocaeli,F,25-34,Paid Search,True,10,55497.0,2025-03-13
CUST-04023,Merve Polat,2024-08-18,2024-08-14,Izmir,F,35-44,Organic Search,False,3,14604.0,2025-03-24
CUST-04024,Sibel Yılmaz,2024-10-21,2024-10-18,Istanbul,F,25-34,Organic Search,True,1,4168.0,2025-02-07
CUST-04025,Ece Polat,2024-12-04,2024-12-02,Ankara,F,35-44,Referral,False,4,27201.0,2025-02-05
CUST-04026,Serap Duman,2024-06-16,2024-06-13,Sakarya,F,35-44,Paid Search,True,1,3717.0,2024-12-10
CUST-04027,Yusuf Tuncer,2024-06-09,2024-06-05,Izmir,M,35-44,Paid Social,False,0,0.0,
CUST-04028,Rana Tekin,2024-09-23,2024-09-21,Bursa,F,25-34,Organic Search,True,3,30129.0,2025-02-11
CUST-04029,Deniz Ergin,2025-01-11,2024-12-28,Istanbul,M,18-24,Organic Search,True,3,17242.0,2025-02-04
CUST-04030,Ezgi Toprak,2024-12-31,2024-12-17,Antalya,F,35-44,Paid Social,True,2,9707.0,2025-03-07
CUST-04031,Didem Akgün,2024-03-17,2024-03-07,Istanbul,F,25-34,Direct,True,0,0.0,
CUST-04032,Kübra Sarı,2024-09-07,2024-08-25,Izmir,F,35-44,Organic Search,True,3,26948.0,2024-12-13
CUST-04033,Ömer Tuncer,2024-03-17,2024-03-06,Istanbul,M,35-44,Paid Search,True,6,28593.0,2025-03-22
CUST-04034,Baran Çetin,2024-03-29,2024-03-17,Mugla,M,35-44,Paid Search,True,4,10594.0,2025-03-05
CUST-04035,Berk Kara,2024-11-23,2024-11-19,Istanbul,M,45-54,Paid Social,False,6,20497.0,2024-12-24
CUST-04036,Gamze Şahin,2024-09-22,2024-09-20,Kocaeli,F,25-34,Paid Search,True,1,2358.0,2024-12-02
CUST-04037,Barış Yılmaz,2024-01-13,2024-01-08,Istanbul,M,25-34,Email,False,9,71942.0,2025-03-11
CUST-04038,Erdem Tekin,2024-04-21,2024-04-11,Antalya,M,25-34,Paid Social,True,5,19579.0,2025-03-12
